% 'Music' dataset; normalised version.
@relation 'Music: -C 6'

@attribute amazed-suprised {0,1}
@attribute happy-pleased {0,1}
@attribute relaxing-clam {0,1}
@attribute quiet-still {0,1}
@attribute sad-lonely {0,1}
@attribute angry-aggresive {0,1}
@attribute Mean_Acc1298_Mean_Mem40_Centroid numeric
@attribute Mean_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Mean_Mem40_Flux numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Mean_Acc1298_Std_Mem40_Centroid numeric
@attribute Mean_Acc1298_Std_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Std_Mem40_Flux numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Mean_Mem40_Centroid numeric
@attribute Std_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Std_Acc1298_Mean_Mem40_Flux numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Std_Mem40_Centroid numeric
@attribute Std_Acc1298_Std_Mem40_Rolloff numeric
@attribute Std_Acc1298_Std_Mem40_Flux numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute BH_LowPeakAmp numeric
@attribute BH_LowPeakBPM numeric
@attribute BH_HighPeakAmp numeric
@attribute BH_HighPeakBPM numeric
@attribute BHSUM1 numeric
@attribute BHSUM2 numeric
@attribute BHSUM3 numeric

@data
0,0,0,0,0,1,0.545373,0.357981,0.158639,0.744633,0.271442,0.442322,0.372192,0.349821,0.311415,0.545161,0.418513,0.324738,0.534837,0.390787,0.385038,0.43535,0.514958,0.511747,0.0974,0.231406,0.335256,0.493984,0.631796,0.517829,0.426997,0.664382,0.503843,0.301565,0.486254,0.393981,0.429255,0.367268,0.290231,0.25762,0.162381,0.099368,0.207648,0.224106,0.299706,0.300811,0.190297,0.142082,0.084652,0.109503,0.146508,0.121093,0.153548,0.092378,0.63965,0.330725,0.900383,0.409786,0.315048,0.36612,0.316693,0.480418,0.270198,0.332858,0.198879,0.124434,0.327878,0.162603,0.096762,0.20946,0.081118,0.142857,0,0.135338,0.241894,0.040405,0.137604
1,0,0,0,0,0,0.42166,0.347384,0.187511,0.703543,0.384056,0.352206,0.09023,0.510551,0.392044,0.702814,0.655036,0.422448,0.409919,0.341813,0.337406,0.417503,0.398276,0.523623,0.098225,0.191507,0.359646,0.347729,0.248891,0.20924,0.340275,0.368217,0.425296,0.202034,0.317684,0.364017,0.284311,0.261205,0.093203,0.242956,0.077433,0.117452,0.310461,0.64216,0.259065,0.233853,0.222241,0.135881,0.116971,0.089287,0.078671,0.129364,0.114544,0.081085,0.30385,0.406058,0.904129,0.399903,0.288901,0.357806,0.134218,0.142026,0.375799,0.259421,0.168629,0.121724,0.072083,0.171246,0.063038,0.122367,0.259202,0.253968,0.138137,0.240602,0.310798,0.197788,0.349368
0,1,0,0,0,0,0.134528,0.409209,0.375734,0.56077,0.420273,0.375891,0.524273,0.473936,0.592031,0.318087,0.522554,0.345389,0.54747,0.50598,0.436758,0.437939,0.190889,0.786793,0.365023,0.398816,0.305643,0.283548,0.273871,0.305328,0.240954,0.394171,0.339812,0.181746,0.32813,0.341491,0.328259,0.18517,0.113631,0.43027,0.144065,0.146275,0.21337,0.115597,0.216346,0.204751,0.148344,0.11182,0.040965,0.035386,0.054583,0.077209,0.087172,0.059435,0.353042,0.560813,0.819627,0.374785,0.24796,0.209821,0.260795,0.216003,0.184765,0.254495,0.149871,0.112536,0.090954,0.169831,0.054299,0.041442,0.364974,0.206349,0.297941,0.195489,0.438118,0.342482,0.415007
0,0,0,1,1,0,0.118929,0.025102,0.049363,0.429771,0.509186,0.777947,0.397948,0.659989,0.450749,0.652075,0.553525,0.222035,0.373149,0.413223,0.568996,0.444682,0.053944,0.056499,0.042324,0.199581,0.159213,0.445329,0.072323,0.098859,0.129185,0.206657,0.224796,0.178188,0.235574,0.218912,0.294823,0.129386,0.040407,0.139816,0.220031,0.260522,0.254057,0.395626,0.165191,0.233567,0.229366,0.16185,0.164799,0.164494,0.23192,0.168453,0.173697,0.10865,0.349479,0.334509,0.931832,0.602391,0.324603,0.699205,0.159237,0.149426,0.396508,0.345877,0.268795,0.274162,0.17428,0.231229,0.205144,0.101196,0.033625,0.698413,0.081353,0.661654,0.102029,0.219612,0.273056
0,0,1,1,0,0,0.214372,0.070095,0.042766,0.227063,0.493987,0.688322,0.419444,0.594784,0.275556,0.493248,0.451281,0.185114,0.571282,0.053116,0.164258,0.128523,0.086388,0.122902,0.039431,0.272255,0.192412,0.329137,0.153723,0.110955,0.185617,0.251238,0.233137,0.208835,0.443302,0.519378,0.725046,0.726063,0.087009,0.14757,0.079899,0.601442,0.380042,0.412194,0.247876,0.297501,0.363729,0.193601,0.162064,0.212705,0.440071,0.400087,0.527003,0.431983,0.356218,0.431595,0.942286,0.801988,0.377366,0.59489,0.170657,0.128454,0.362075,0.328466,0.265511,0.331423,0.768109,0.597537,0.525073,0.900422,0.012279,0.428571,0.006914,0.406015,0.121886,0.016057,0.230144
0,1,1,0,0,0,0.309031,0.162026,0.102126,0.178007,0.675938,0.038725,0.757229,0.568748,0.19189,0.976841,0.254665,0.205474,0.599772,0.46033,0.468776,0.446184,0.118193,0.082674,0.042666,0.188983,0.148628,0.397483,0.411294,0.328517,0.510279,0.654925,0.553611,0.41511,0.493962,0.411417,0.51713,0.369519,0.083883,0.107715,0.106023,0.343769,0.218013,0.343614,0.463524,0.757635,0.878074,0.601015,0.36287,0.260476,0.345659,0.363268,0.302549,0.17269,0.273021,0.18711,0.915716,0.708065,0.348892,0.578279,0.511451,0.396152,0.798629,0.84206,0.53063,0.440478,0.567448,0.283245,0.211781,0.336479,0.014921,0.507937,0.017457,0.481203,0.084176,0.011586,0.108396
0,0,1,0,0,0,0.332081,0.321798,0.237473,0.578144,0.248963,0.488994,0.383485,0.482254,0.673913,0.549208,0.51397,0.482846,0.375296,0.663173,0.200913,0.312782,0.339712,0.513726,0.113133,0.239495,0.29982,0.366315,0.707683,0.58307,0.469078,0.705409,0.498217,0.301432,0.530485,0.522475,0.546304,0.350056,0.102196,0.272121,0.06487,0.110043,0.231579,0.344703,0.491745,0.418569,0.298313,0.27037,0.217226,0.106112,0.199158,0.192268,0.153461,0.169243,0.363398,0.437427,0.880477,0.554396,0.295517,0.266828,0.386609,0.399328,0.346544,0.521361,0.206763,0.129912,0.229605,0.22058,0.168276,0.101313,0.01301,0.031746,0.027062,0.030075,0.089555,0.126799,0.167974
0,1,0,0,0,0,0.336897,0.331564,0.19282,0.663882,0.34937,0.586182,0.385497,0.543635,0.36633,0.485313,0.495113,0.350275,0.519907,0.494342,0.381748,0.354619,0.363529,0.596451,0.162059,0.231975,0.334251,0.340063,0.470837,0.475018,0.361179,0.552264,0.406566,0.23799,0.34085,0.361474,0.463545,0.311602,0.153206,0.257462,0.057297,0.12283,0.248772,0.294515,0.372405,0.51592,0.278201,0.295185,0.235546,0.152158,0.181628,0.145994,0.245708,0.149348,0.403977,0.292345,0.858002,0.413425,0.375216,0.331496,0.451838,0.465019,0.449984,0.48931,0.229315,0.262832,0.227399,0.30842,0.226208,0.30772,0.253528,0.761905,0,0.721805,0.011364,0.291111,0.156528
0,1,1,0,0,0,0.279152,0.126524,0.071932,0.401023,0.603717,0.254884,0.492304,0.358367,0.38524,0.322497,0.596247,0.380064,0.345924,0.369435,0.309325,0.464746,0.07978,0.072469,0.036416,0.116442,0.137851,0.12001,0.07634,0.144185,0.162024,0.285382,0.30661,0.277486,0.458213,0.342948,0.368901,0.2934,0.091753,0.128854,0.11524,0.593889,0.500211,0.280453,0.319947,0.293054,0.312281,0.274018,0.323302,0.239358,0.392945,0.236273,0.186139,0.136636,0.329612,0.252963,0.928609,0.521232,0.354959,0.358975,0.136645,0.179462,0.278244,0.344187,0.381766,0.412781,0.546544,0.28003,0.213364,0.293333,0.028722,0.238095,0.056982,0.225564,0.134252,0.076674,0.141274
1,0,0,0,0,1,0.227195,0.254846,0.251017,0.671161,0.300578,0.834903,0.370548,0.570613,0.460792,0.687961,0.673007,0.474528,0.598539,0.217563,0.287193,0.457338,0.297063,0.55946,0.235035,0.353575,0.508746,0.408269,0.337654,0.432231,0.392571,0.707745,0.749987,0.338751,0.572836,0.67047,0.530176,0.19441,0.058477,0.361827,0.100622,0.094377,0.305704,0.180909,0.170463,0.251095,0.215929,0.096928,0.095369,0.178185,0.231376,0.160334,0.143627,0.111288,0.32324,0.390564,0.842277,0.576277,0.660362,0.167915,0.159705,0.488201,0.508659,0.718974,0.393266,0.209566,0.341751,0.49294,0.234378,0.048907,0.176387,0.174603,0.168875,0.165414,0.293689,0.181489,0.291376
0,0,1,0,0,0,0.458121,0.318947,0.153443,0.738289,0.264764,0.503626,0.363323,0.781302,0.445198,0.439034,0.311065,0.32426,0.724358,0.38822,0.335163,0.35391,0.511788,0.539153,0.142915,0.280732,0.353013,0.560687,0.665976,0.559607,0.650922,0.722728,0.644965,0.390277,0.660889,0.512595,0.502845,0.3181,0.296361,0.31492,0.151697,0.156492,0.351344,0.262255,0.438938,0.387888,0.432975,0.319187,0.20775,0.169157,0.366697,0.231161,0.217764,0.136722,0.629074,0.235891,0.888492,0.380192,0.398296,0.53099,0.530424,0.566884,0.747815,0.624817,0.384599,0.255714,0.564019,0.22622,0.155068,0.168266,0.114906,0.619048,0,0.586466,0.01324,0.306197,0.157527
0,0,1,1,0,0,0.368612,0.105238,0.038609,0.123724,0.65661,0.283951,0.206953,0.38486,0.407187,0.357201,0.414012,0.56527,0.904534,0.306755,0.266678,0.508968,0.052867,0.028429,0.030035,0.092156,0.123844,0.206021,0.157283,0.262927,0.412869,0.461382,0.533005,0.356545,0.675833,0.673513,0.710058,0.367212,0.147965,0.095104,0.085535,0.525942,0.757269,1,0.455284,0.64602,1,0.657136,0.816807,0.580678,0.760081,0.743758,0.678503,0.313022,0.317622,0.23125,0.941023,0.740941,0.388921,0.469156,0.240698,0.358218,0.793909,0.577391,0.701324,0.615959,0.931162,0.749772,0.578878,0.446077,0.010124,0.650794,0.003272,0.616541,0.029474,0.056178,0.045328
0,1,1,0,0,0,0.225035,0.386063,0.287988,0.536352,0.252194,0.537485,0.502472,0.656241,0.395605,0.737753,0.600059,0.471873,0.850346,0.469651,0.536924,0.421935,0.365746,0.738419,0.220556,0.473385,0.224135,0.538512,0.566164,0.494314,0.418022,0.664203,0.369121,0.240535,0.424128,0.307519,0.524594,0.268693,0.118797,0.298736,0.112364,0.104678,0.108541,0.233927,0.360584,0.208332,0.260118,0.136387,0.121271,0.107116,0.23602,0.085348,0.148477,0.079027,0.627825,0.294029,0.840709,0.444555,0.174861,0.306576,0.396982,0.253809,0.567972,0.486323,0.200903,0.25114,0.595517,0.114057,0.282864,0.145318,0.396233,0.333333,0.255872,0.315789,0.510902,0.080349,0.450711
1,0,0,0,0,1,0.459001,0.522351,0.224822,0.584284,0.236172,0.631589,0.387665,0.547316,0.29461,0.469949,0.607133,0.478372,0.796662,0.548162,0.489322,0.551842,0.44121,0.680543,0.10882,0.275451,0.398472,0.263077,0.379937,0.291389,0.282503,0.321646,0.193388,0.203328,0.293818,0.269363,0.355967,0.190654,0.248767,0.24681,0.263473,0.300147,0.361634,0.293985,0.265403,0.248081,0.165341,0.164855,0.07041,0.032245,0.067062,0.086202,0.155364,0.050922,0.298489,0.181836,0.904696,0.417986,0.432944,0.301845,0.2905,0.269646,0.386322,0.380859,0.148078,0.075168,0.062667,0.069089,0.09061,0.093433,0.911611,0.253968,0.956802,0.240602,0.81193,0.947544,0.926262
1,0,0,0,0,1,0.065763,0.080136,0.240206,0.592453,0.583098,0.410205,0.372318,0.543842,0.554809,0.227823,0.579721,0.461868,0.540389,0.524546,0.476288,0.681067,0.064955,0.332511,0.183358,0.169719,0.304881,0.364769,0.326971,0.300909,0.404895,0.441496,0.389443,0.252597,0.358571,0.318383,0.322017,0.258747,0.072373,0.230681,0.425208,0.072825,0.812321,0.368008,0.836817,0.375062,0.570092,0.181982,0.187035,0.075267,0.123023,0.101924,0.123007,0.094072,0.346505,0.634979,0.908267,0.486782,0.455277,0.137887,0.270008,0.242071,0.232766,0.269443,0.175368,0.140737,0.164691,0.158199,0.059763,0.164036,0.364842,0.222222,0,0.706767,0.381846,0.019569,0.241963
0,1,0,0,0,0,0.157404,0.33748,0.217784,0.582293,0.25917,0.4163,0.579347,0.398914,0.588378,0.488919,0.660293,0.538566,0.804806,0.633802,0.467942,0.436195,0.191106,0.603351,0.117094,0.357024,0.211556,0.600388,0.576027,0.471353,0.361168,0.64171,0.495546,0.271247,0.407145,0.324282,0.424327,0.274255,0.138261,0.71016,0.101092,0.118899,0.099431,0.213628,0.362901,0.301081,0.15599,0.1793,0.122449,0.066391,0.085372,0.083759,0.13529,0.054138,0.352656,0.726363,0.859308,0.414431,0.138294,0.404829,0.453399,0.418606,0.385951,0.370929,0.320136,0.182778,0.238507,0.272622,0.197725,0.146489,0.042207,0.142857,0.004286,0.593985,0.054897,0.130569,0.172362
0,0,0,0,1,0,0.129679,0.025885,0.030747,0.506903,0.539999,0.758982,0.377622,0.624356,0.427967,0.62128,0.530739,0.207393,0.343663,0.390281,0.548506,0.439246,0.056273,0.048048,0.028242,0.196966,0.157367,0.435712,0.075909,0.102056,0.136197,0.192706,0.238416,0.191708,0.239476,0.226104,0.288273,0.130535,0.026043,0.08483,0.186685,0.241393,0.276895,0.402722,0.172423,0.229418,0.245429,0.174678,0.174245,0.167605,0.248741,0.180779,0.156271,0.110234,0.357173,0.289183,0.923382,0.575871,0.316412,0.685559,0.201143,0.144557,0.38602,0.341729,0.281566,0.288273,0.173877,0.219612,0.209435,0.102665,0.107377,0.650794,0.072047,0.616541,0.131765,0.205951,0.278996
1,1,1,0,0,0,0.187338,0.039516,0.021417,0.504936,0.836352,0.231349,0.632887,0.514197,0.340717,0.266589,0.286618,0.269344,0.399665,0.300128,0.308037,0.348081,0.023718,0.020189,0.044943,0.145679,0.075879,0.09204,0.074901,0.140913,0.134516,0.32411,0.192509,0.161374,0.236437,0.303734,0.358846,0.337184,0.020746,0.03754,0.066455,0.12668,0.166695,0.079284,0.132294,0.215009,0.13221,0.204739,0.15036,0.184879,0.200608,0.220019,0.254478,0.142241,0.339362,0.230752,0.930787,0.55192,0.382453,0.171512,0.164157,0.181423,0.205953,0.320999,0.125861,0.13343,0.20653,0.236298,0.19132,0.305534,0.028261,0.730159,0.063784,0.691729,0.116944,0.154691,0.287438
1,0,0,0,0,0,0.724482,0.498989,0.214972,0.794591,0.233332,0.408606,0.26926,0.626812,0.396853,0.432957,0.525212,0.402303,0.524288,0.5855,0.314897,0.457737,0.826877,0.644884,0.146073,0.268486,0.443985,0.486836,0.425965,0.413111,0.388294,0.614044,0.332842,0.311561,0.410212,0.345465,0.27178,0.233952,0.086344,0.126617,0.073911,0.053347,0.228367,0.110158,0.195887,0.274989,0.159431,0.15707,0.091328,0.10845,0.143994,0.127424,0.071231,0.06378,0.298213,0.038497,0.850858,0.384894,0.443246,0.268747,0.213983,0.294746,0.25766,0.414755,0.204522,0.195365,0.377308,0.179893,0.078183,0.075597,0.801164,0.222222,0.588893,0.210526,0.764116,0.598351,0.711497
0,0,1,0,1,0,0.101619,0.780315,0.265792,0.557254,0.39141,0.569983,0.541564,0.544119,0.419447,0.478161,0.55941,0.445068,0.41555,0.474506,0.312646,0.425577,0.195874,0.928557,0.245728,0.411033,0.232221,0.496535,0.391525,0.361343,0.400833,0.841186,0.594158,0.302828,0.542291,0.433672,0.437044,0.345314,0.127247,0.566047,0.171657,0.276138,0.142891,0.287673,0.264066,0.246549,0.188799,0.326002,0.150724,0.086318,0.195444,0.127696,0.156537,0.118262,0.434403,0.102202,0.832346,0.324756,0.184461,0.376053,0.233008,0.193537,0.261293,0.879331,0.367932,0.215504,0.3309,0.26598,0.194919,0.14347,0.15985,0.31746,0.101419,0.300752,0.238275,0.091672,0.274721
0,0,0,0,0,1,0.510796,0.375288,0.199575,0.704191,0.179452,0.545742,0.390197,0.566404,0.312902,0.536761,0.645253,0.499432,0.560381,0.650236,0.426637,0.555629,0.456846,0.488671,0.105652,0.281078,0.280007,0.407923,0.474534,0.476454,0.409188,0.650282,0.452071,0.304383,0.40413,0.467324,0.468439,0.308684,0.289661,0.285533,0.180169,0.035967,0.113424,0.106549,0.169589,0.245332,0.138677,0.112762,0.084167,0.092844,0.117051,0.100537,0.090226,0.080547,0.515433,0.170073,0.896376,0.457479,0.190671,0.240109,0.200302,0.302029,0.299621,0.327697,0.253765,0.158686,0.085423,0.13014,0.066671,0.077645,0.072779,0.047619,0.216267,0.045113,0.081759,0.258745,0.173924
0,0,1,0,1,0,0.385755,0.327673,0.350511,0.554375,0.52801,0.24759,0.614393,0.488457,0.301218,0.653538,0.557745,0.669041,0.545448,0.730263,0.352422,0.613181,0.604405,0.667678,0.202557,0.25424,0.349045,0.431229,0.49142,0.390455,0.368681,0.665024,0.451266,0.294943,0.438105,0.347208,0.444765,0.287995,0.183422,0.313354,0.148174,0.28142,0.374342,0.329513,0.307368,0.557478,0.237741,0.410469,0.198625,0.177425,0.315619,0.147411,0.220855,0.189375,0.494794,0.28923,0.849421,0.509405,0.315172,0.383061,0.272369,0.294796,0.336151,0.687403,0.296018,0.268507,0.275076,0.149543,0.199354,0.238198,0.109073,0.380952,0.086269,0.360902,0.249435,0.057346,0.220441
0,0,0,0,0,1,0.470998,0.367117,0.232458,0.723703,0.232673,0.593943,0.482096,0.575122,0.578921,0.538323,0.519167,0.351272,0.544803,0.669467,0.353494,0.290443,0.545265,0.568031,0.185493,0.324799,0.320985,0.701511,0.513036,0.586794,0.547088,0.62762,0.563423,0.398846,0.575813,0.586659,0.441749,0.340345,0.229069,0.252846,0.258953,0.231651,0.20059,0.324029,0.325459,0.39686,0.264196,0.259159,0.286684,0.252398,0.317694,0.241894,0.174673,0.105632,0.509594,0.251144,0.89189,0.564674,0.30257,0.470518,0.460098,0.625496,0.546444,0.529886,0.306355,0.375032,0.292015,0.293279,0.114255,0.255074,0.052436,0,0,0,0.138201,0.054533,0.096714
1,1,0,0,0,0,0.164488,0.331801,0.254304,0.759577,0.23585,0.462648,0.472373,0.467797,0.451239,0.569845,0.767587,0.599849,0.632206,0.410276,0.269279,0.293599,0.152972,0.689031,0.189641,0.210015,0.207186,0.300297,0.35627,0.315068,0.344245,0.403186,0.438672,0.352888,0.362828,0.284852,0.396562,0.227083,0.02667,0.305493,0.144124,0.079358,0.054629,0.122963,0.248312,0.181415,0.221321,0.106097,0.177307,0.203361,0.161262,0.149369,0.157956,0.094096,0.296139,0.329276,0.858045,0.365255,0.114975,0.136772,0.298137,0.211204,0.361627,0.252557,0.252028,0.257182,0.197742,0.04614,0.072179,0.062024,0.321334,0.222222,0.397994,0.210526,0.371033,0.415885,0.429611
0,0,0,1,0,0,0.010275,0.159246,0.115907,0.004678,0.607067,0.87328,0.484411,0.725762,0.472291,0.694531,0.668388,0.567496,0.898026,0.725365,0.508742,0.531246,0,0.304652,0.101713,0.282041,0.164294,0.295391,0.140793,0.145666,0.075583,0,0,0,0,0,0,0,0.035316,1,0.265704,0.348081,0.232951,0.206848,0.278328,0.309158,0.222637,0.13848,0.118118,0.098484,0.140975,0.145309,0.152673,0.113281,0.38075,1,0.89851,0.658975,0.360629,0.26571,0.237985,0.305459,0.436079,0.31918,0.224055,0.155501,0.22427,0.15522,0.124391,0.131163,0.432784,0.142857,0,0.593985,0.586663,0,0.299158
0,0,0,0,0,1,0.199972,0.15696,0.157012,0.628549,0.325996,0.330492,0.479064,0.722688,0.475707,0.529306,0.622561,0.454213,0.795155,0.575051,0.429049,0.40184,0.1965,0.354518,0.091767,0.304588,0.236257,0.455069,0.713112,0.736277,0.584069,0.813943,0.434732,0.346292,0.600776,0.403782,0.524407,0.303664,0.095571,0.19677,0.08301,0.07136,0.189412,0.182543,0.293683,0.429547,0.297587,0.241844,0.115739,0.071588,0.115625,0.130963,0.135741,0.073557,0.306054,0.480922,0.906873,0.570212,0.391063,0.404316,0.406663,0.415425,0.378082,0.465924,0.182384,0.20434,0.36142,0.140581,0.105807,0.100076,0.055435,0.349206,0.005022,0.330827,0.114303,0.030297,0.108691
0,0,1,1,1,0,0.173435,0.08246,0.084211,0.539015,0.699723,0.287917,0.546291,0.364617,0.413385,0.219992,0.521735,0.36429,0.72087,0.385473,0.298502,0.425876,0.067674,0.132643,0.104596,0.177636,0.13601,0.163764,0.202342,0.269752,0.248041,0.466727,0.334379,0.245487,0.392022,0.329072,0.304011,0.26824,0.049372,0.13299,0.202477,0.308614,0.373855,0.310787,0.617105,0.443079,0.47457,0.575269,0.331384,0.288572,0.338244,0.252801,0.227444,0.170539,0.340647,0.507521,0.930743,0.640571,0.613659,0.347065,0.191328,0.315705,0.428822,0.486383,0.412083,0.326175,0.512165,0.28833,0.190785,0.228664,0.107262,0.142857,0.02871,0.135338,0.174759,0.129022,0.156394
0,1,0,0,0,0,0.444002,0.285349,0.134986,0.833206,0.338321,0.372697,0.606749,0.187238,0.469728,0.113689,0.48835,0.399827,0.512986,0.645573,0.417864,0.474979,0.208297,0.161585,0.063536,0.268677,0.219556,0.177873,0.365388,0.405139,0.283769,0.476746,0.432606,0.232654,0.426675,0.321349,0.517036,0.199119,0.158203,0.1906,0.117236,0.158116,0.282296,0.123913,0.266497,0.389584,0.247306,0.20142,0.129503,0.074518,0.169332,0.087053,0.253615,0.055305,0.266741,0.21026,0.914191,0.56072,0.50877,0.326704,0.379938,0.552665,0.393919,0.589604,0.417857,0.238138,0.242589,0.244472,0.216692,0.06044,0.110493,0.206349,0.268613,0.195489,0.235324,0.360026,0.316826
1,0,0,0,0,1,0.169553,0.441408,0.278974,0.694768,0.309089,0.42653,0.443845,0.57146,0.524179,0.60243,0.648545,0.494918,0.727606,0.501062,0.378757,0.500545,0.201225,0.820134,0.281408,0.351606,0.498314,0.460948,0.50183,0.293315,0.290412,0.339334,0.35026,0.136107,0.238869,0.167259,0.281286,0.13768,0.077155,0.163107,0.06487,0.12312,0.164508,0.096758,0.214557,0.153978,0.04667,0.086566,0.013713,0.018735,0.032491,0.01429,0.049643,0.031901,0.270505,0.117614,0.83252,0.299964,0.125573,0.210736,0.113285,0.097549,0.078771,0.140129,0.099398,0.022145,0.063902,0.044161,0.05085,0.01857,0.483744,0.253968,0.469663,0.240602,0.453408,0.460567,0.501162
1,0,0,0,0,1,0.468336,0.363911,0.256416,0.666463,0.190517,0.160931,0.182624,0.939344,0.663357,0.6376,0.840384,0.574646,0.592155,0.772431,0.571305,0.514445,0.39448,0.458208,0.128734,0.168442,0.292436,0.42437,0.302134,0.544314,0.366246,0.465531,0.415699,0.138875,0.293541,0.180835,0.378778,0.273971,0.189196,0.113085,0.219913,0.320562,0.462799,0.134701,0.290574,0.359379,0.215212,0.131859,0.115268,0.068461,0.069652,0.080722,0.071024,0.035358,0.293292,0.315665,0.880521,0.416955,0.075441,0.156673,0.173303,0.25067,0.238487,0.186975,0.12976,0.082916,0.048417,0.020418,0.053146,0.057945,0.341035,0.253968,0.30389,0.240602,0.45729,0.373224,0.472132
0,0,0,0,0,1,0.40361,0.674746,0.313551,0.625004,0.103109,0.442419,0.236738,0.654679,0.465977,0.696986,0.658671,0.503298,0.794876,0.681134,0.438103,0.456503,0.701513,0.852945,0.203316,0.273235,0.148964,0.207158,0.13172,0.151874,0.079635,0.184301,0.106471,0.084794,0.130869,0.143678,0.228626,0.114239,0.037281,0.15569,0.105436,0.027894,0.115578,0.057828,0.04789,0.013755,0.033701,0.039976,0.002435,0.006821,0.013351,0.015853,0.024911,0.01521,0.139806,0.072218,0.808128,0.490084,0.26213,0.161866,0,0.097394,0.040831,0.160757,0.049313,0.053822,0.023374,0.00243,0.0216,0.036967,0.596312,0.222222,0.722101,0.210526,0.647661,0.761041,0.740349
